0.0000000000e+00 9.5142700000e+02 0.0000000000e+00
1.0000000000e-03 9.3132600000e+02 1.9952000000e+04
2.0000000000e-03 9.1152300000e+02 1.9655000000e+04
3.0000000000e-03 8.9201600000e+02 1.9360000000e+04
4.0000000000e-03 8.7280300000e+02 1.9068500000e+04
5.0000000000e-03 8.5387900000e+02 1.8779500000e+04
6.0000000000e-03 8.3524400000e+02 1.8493000000e+04
7.0000000000e-03 8.1689300000e+02 1.8209500000e+04
8.0000000000e-03 7.9882500000e+02 1.7928000000e+04
9.0000000000e-03 7.8103700000e+02 1.7649000000e+04
1.0000000000e-02 7.6352700000e+02 1.7373000000e+04
1.1000000000e-02 7.4629100000e+02 1.7100000000e+04
1.2000000000e-02 7.2932700000e+02 1.6829000000e+04
1.3000000000e-02 7.1263300000e+02 1.6560000000e+04
1.4000000000e-02 6.9620700000e+02 1.6294500000e+04
1.5000000000e-02 6.8004400000e+02 1.6031500000e+04
1.6000000000e-02 6.6414400000e+02 1.5770000000e+04
1.7000000000e-02 6.4850400000e+02 1.5512000000e+04
1.8000000000e-02 6.3312000000e+02 1.5256500000e+04
1.9000000000e-02 6.1799100000e+02 1.5003000000e+04
2.0000000000e-02 6.0311400000e+02 1.4752500000e+04
2.1000000000e-02 5.8848600000e+02 1.4504000000e+04
2.2000000000e-02 5.7410600000e+02 1.4257500000e+04
2.3000000000e-02 5.5997100000e+02 1.4014500000e+04
2.4000000000e-02 5.4607700000e+02 1.3773500000e+04
2.5000000000e-02 5.3242400000e+02 1.3534500000e+04
2.6000000000e-02 5.1900800000e+02 1.3299000000e+04
2.7000000000e-02 5.0582600000e+02 1.3065000000e+04
2.8000000000e-02 4.9287800000e+02 1.2833000000e+04
2.9000000000e-02 4.8016000000e+02 1.2604500000e+04
3.0000000000e-02 4.6766900000e+02 1.2378000000e+04
3.1000000000e-02 4.5540400000e+02 1.2153500000e+04
3.2000000000e-02 4.4336200000e+02 1.1931500000e+04
3.3000000000e-02 4.3154100000e+02 1.1712000000e+04
3.4000000000e-02 4.1993800000e+02 1.1494500000e+04
3.5000000000e-02 4.0855200000e+02 1.1279500000e+04
3.6000000000e-02 3.9737900000e+02 1.1067000000e+04
3.7000000000e-02 3.8641800000e+02 1.0856500000e+04
3.8000000000e-02 3.7566600000e+02 1.0648500000e+04
3.9000000000e-02 3.6512100000e+02 1.0443000000e+04
4.0000000000e-02 3.5478000000e+02 1.0239000000e+04
4.1000000000e-02 3.4464300000e+02 1.0037500000e+04
4.2000000000e-02 3.3470500000e+02 9.8390000000e+03
4.3000000000e-02 3.2496500000e+02 9.6420000000e+03
4.4000000000e-02 3.1542100000e+02 9.4470000000e+03
4.5000000000e-02 3.0607100000e+02 9.2545000000e+03
4.6000000000e-02 2.9691200000e+02 9.0645000000e+03
4.7000000000e-02 2.8794200000e+02 8.8770000000e+03
4.8000000000e-02 2.7915800000e+02 8.6910000000e+03
4.9000000000e-02 2.7056000000e+02 8.5065000000e+03
5.0000000000e-02 2.6214500000e+02 8.3255000000e+03
5.1000000000e-02 2.5390900000e+02 8.1460000000e+03
5.2000000000e-02 2.4585300000e+02 7.9685000000e+03
