          0.002      -6437.8671       -391073.3
          0.004      -5703.0586      -346436.78
          0.006        -5052.12      -473227.15
          0.008        -3810.15       -510712.5
           0.01        -3009.27         -314005
          0.012        -2554.13         -198450
          0.014        -2215.47         -140865
          0.016        -1990.67       -107497.5
          0.018        -1785.48        -92512.5
           0.02        -1620.62          -73615
          0.022        -1491.02        -61697.5
          0.024        -1373.83          -52795
          0.026        -1279.84        -44842.5
          0.028        -1194.46          -39845
           0.03        -1120.46          -34640
          0.032         -1055.9       -30950.25
          0.034        -996.659       -27691.25
          0.036        -945.135        -24818.5
          0.038        -897.385       -22693.25
           0.04        -854.362       -20519.75
          0.042        -815.306        -18857.5
          0.044        -778.932       -17309.25
          0.046        -746.069       -15929.25
          0.048        -715.215       -14823.25
           0.05        -686.776       -13703.25
          0.052        -660.402       -12802.25
          0.054        -635.567          -11943
          0.056         -612.63          -11168
          0.058        -590.895       -10516.25
           0.06        -570.565           -9860
          0.062        -551.455        -9313.75
          0.064         -533.31        -8785.75
          0.066        -516.312        -8304.25
          0.068        -500.093        -7886.75
           0.07        -484.765        -7467.75
          0.072        -470.222        -7109.75
          0.074        -456.326        -6760.75
          0.076        -443.179           -6440
          0.078        -430.566        -6155.75
           0.08        -418.556        -5870.75
          0.082        -407.083        -5622.75
          0.084        -396.065           -5380
          0.086        -385.563        -5154.75
          0.088        -375.446        -4951.75
           0.09        -365.756        -4748.75
          0.092        -356.451        -4569.25
          0.094        -347.479           -4393
          0.096        -338.879        -4228.25
          0.098        -330.566        -4078.25
            0.1        -322.566         -3928.5
          0.102        -314.852           -3794
          0.104         -307.39         -3661.5
          0.106        -300.206         -3537.5
          0.108         -293.24         -3423.5
           0.11        -286.512           -3309
          0.112        -280.004        -3205.75
          0.114        -273.689           -3104
          0.116        -267.588         -3007.5
          0.118        -261.659         -2918.5
           0.12        -255.914         -2829.5
          0.122        -250.341        -2748.25
          0.124        -244.921        -2667.75
          0.126         -239.67        -2591.25
          0.128        -234.556           -2521
           0.13        -229.586        -2451.25
          0.132        -224.751         -2385.5
          0.134        -220.044        -2318.25
          0.136        -215.478        -2253.75
          0.138        -211.029        -2193.75
           0.14        -206.703        -2135.25
          0.142        -202.488        -2084.75
          0.144        -198.364         -2037.5
          0.146        -194.338        -1992.75
          0.148        -190.393         -1950.5
           0.15        -186.536        -1905.75
          0.152         -182.77        -1860.75
          0.154        -179.093        -1816.25
          0.156        -175.505        -1773.25
          0.158            -172        -1730.75
           0.16        -168.582           -1689
          0.162        -165.244        -1649.75
          0.164        -161.983         -1610.5
          0.166        -158.802        -1572.75
          0.168        -155.692        -1536.75
           0.17        -152.655           -1501
          0.172        -149.688         -1466.5
          0.174        -146.789           -1432
          0.176         -143.96           -1399
          0.178        -141.193        -1366.75
           0.18        -138.493        -1334.75
          0.182        -135.854        -1304.75
          0.184        -133.274        -1274.75
          0.186        -130.755           -1246
          0.188         -128.29         -1218.5
           0.19        -125.881           -1191
          0.192        -123.526        -1164.75
          0.194        -121.222        -1139.25
          0.196        -118.969           -1114
          0.198        -116.766           -1089
            0.2        -114.613        -1064.25
          0.202        -112.509        -1039.75
          0.204        -110.454           -1015
          0.206        -108.449         -990.75
          0.208        -106.491         -966.75
           0.21        -104.582            -943
          0.212        -102.719          -920.5
          0.214          -100.9        -898.075
          0.216        -99.1267        -876.225
          0.218        -97.3951        -854.925
           0.22         -95.707          -833.6
          0.222        -94.0607            -813
          0.224         -92.455         -792.25
          0.226        -90.8917        -772.325
          0.228        -89.3657        -753.275
           0.23        -87.8786          -734.4
          0.232        -86.4281          -716.9
          0.234         -85.011        -699.825
          0.236        -83.6288        -683.075
          0.238        -82.2787         -666.85
           0.24        -80.9614        -650.325
          0.242        -79.6774         -633.65
          0.244        -78.4268         -616.85
          0.246          -77.21        -600.075
          0.248        -76.0265          -583.3
           0.25        -74.8768        -566.725
          0.252        -73.7596         -550.75
          0.254        -72.6738         -534.85
          0.256        -71.6202          -519.5
          0.258        -70.5958        -504.575
           0.26        -69.6019        -489.725
