0.0000000000e+00 1.1276300000e+05 0.0000000000e+00
2.0000000000e-03 1.0682300000e+05 2.8917500000e+06
4.0000000000e-03 1.0119600000e+05 2.7393750000e+06
6.0000000000e-03 9.5865500000e+04 2.5951000000e+06
8.0000000000e-03 9.0815600000e+04 2.4584750000e+06
1.0000000000e-02 8.6031600000e+04 2.3289750000e+06
1.2000000000e-02 8.1499700000e+04 2.2062750000e+06
1.4000000000e-02 7.7206500000e+04 2.0900500000e+06
1.6000000000e-02 7.3139500000e+04 1.9799500000e+06
1.8000000000e-02 6.9286700000e+04 1.8756500000e+06
2.0000000000e-02 6.5636900000e+04 1.7768500000e+06
2.2000000000e-02 6.2179300000e+04 1.6832750000e+06
2.4000000000e-02 5.8903800000e+04 1.5946000000e+06
2.6000000000e-02 5.5800900000e+04 1.5105750000e+06
2.8000000000e-02 5.2861500000e+04 1.4310000000e+06
3.0000000000e-02 5.0076900000e+04 1.3556500000e+06
3.2000000000e-02 4.7438900000e+04 1.2842250000e+06
3.4000000000e-02 4.4940000000e+04 1.2165500000e+06
3.6000000000e-02 4.2572700000e+04 1.1525000000e+06
3.8000000000e-02 4.0330000000e+04 1.0918000000e+06
4.0000000000e-02 3.8205500000e+04 1.0342500000e+06
4.2000000000e-02 3.6193000000e+04 9.7977500000e+05
4.4000000000e-02 3.4286400000e+04 9.2817500000e+05
4.6000000000e-02 3.2480300000e+04 8.7927500000e+05
4.8000000000e-02 3.0769300000e+04 8.3297500000e+05
5.0000000000e-02 2.9148400000e+04 7.8910000000e+05
5.2000000000e-02 2.7612900000e+04 7.4750000000e+05
5.4000000000e-02 2.6158400000e+04 7.0812500000e+05
5.6000000000e-02 2.4780400000e+04 6.7085000000e+05
5.8000000000e-02 2.3475000000e+04 6.3550000000e+05
6.0000000000e-02 2.2238400000e+04 6.0202500000e+05
6.2000000000e-02 2.1066900000e+04 5.7032500000e+05
6.4000000000e-02 1.9957100000e+04 5.4027500000e+05
6.6000000000e-02 1.8905800000e+04 5.1180000000e+05
6.8000000000e-02 1.7909900000e+04 4.8482500000e+05
